#          time          flux      flux_err   quality  sector 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan       8       6 
                 nan        nan        nan     136       6 
      1478.107830025        nan        nan     144       6 
      1478.109218909        nan        nan      16       6 
      1478.110607792        nan        nan      16       6 
      1478.111996675        nan        nan      16       6 
      1478.113385559        nan        nan      16       6 
      1478.114774442        nan        nan      16       6 
      1478.116163326        nan        nan      16       6 
      1478.117552209        nan        nan      16       6 
      1478.118941093        nan        nan      16       6 
      1478.120329976        nan        nan      16       6 
      1478.121718860        nan        nan      16       6 
      1478.123107743    0.99207    0.00121       0       6 
      1478.124496626    0.98914    0.00120       0       6 
      1478.125885510    0.99180    0.00120       0       6 
      1478.127274394    0.99034    0.00120       0       6 
      1478.128663277    0.99162    0.00120       0       6 
      1478.130052161    0.98944    0.00120       0       6 
      1478.131441044    0.99310    0.00120       0       6 
      1478.132829927    0.99280    0.00120       0       6 
      1478.134218811    0.99103    0.00120       0       6 
      1478.135607695    0.98962    0.00120       0       6 
      1478.136996578    0.99116    0.00120       0       6 
      1478.138385462    0.98967    0.00119       0       6 
      1478.139774345    0.99237    0.00119       0       6 
      1478.141163229    0.98932    0.00119       0       6 
      1478.142552112    0.99104    0.00119       0       6 
      1478.143940996    0.98932    0.00119       0       6 
      1478.145329879    0.99340    0.00119       0       6 
      1478.146718763    0.98815    0.00119       0       6 
      1478.148107647    0.98919    0.00119       0       6 
      1478.149496530    0.98742    0.00118       0       6 
      1478.150885414    0.98865    0.00118       0       6 
      1478.152274297    0.99044    0.00118       0       6 
      1478.153663181    0.98999    0.00118       0       6 
      1478.155052064    0.99150    0.00118       0       6 
      1478.156440948    0.99001    0.00118       0       6 
      1478.157829832    0.98782    0.00118       0       6 
      1478.159218715    0.98982    0.00118       0       6 
      1478.160607599    0.98531    0.00118       0       6 
      1478.161996482    0.98872    0.00118       0       6 
      1478.163385366    0.98845    0.00117       0       6 
      1478.164774250    0.98773    0.00118       0       6 
      1478.166163133    0.98649    0.00117       0       6 
      1478.167552017    0.98918    0.00117       0       6 
      1478.168940901    0.98517    0.00117       0       6 
